source,target,weight
26,170,0.11409288184848201
26,171,0.14623699621664174
26,172,0.13291182157066436
26,173,0.1536250065797637
26,174,0.16626514012045734
26,175,0.16854240402596807
26,176,0.16067288590010376
26,177,0.144818850652458
26,178,0.36960531595671686
26,180,0.31253949837897255
26,182,0.18427389057263874
26,183,0.37107729013636287
26,184,0.15292436224304468
26,185,0.5906608855022139
26,186,0.2036431308119694
26,188,0.2028900126190328
26,189,0.2300214748893748
26,190,0.1441998029832932
26,192,0.19714718146672008
26,194,0.32797429218945445
26,197,0.30728224855073916
27,29,0.10787755485752987
27,31,0.27333252038278383
27,32,0.18337292048075624
27,34,0.12442446204347274
27,35,0.1232026895962994
27,36,0.2432525532616809
27,38,0.49073687896390433
27,39,0.1070445852509851
27,43,0.24245731255183378
27,44,0.5684968248514735
27,45,0.16949079866716088
27,48,0.1622219240579219
27,52,0.104849721379669
27,53,0.4948719959794421
27,54,0.26426494738383816
27,56,0.2774269625849596
27,57,0.1046765313699456
27,58,0.16590053644777655
27,59,0.2153256686850643
27,61,0.1441702408781838
27,62,0.13044188518424807
27,63,0.22913504359739495
27,64,0.1895810034452674
27,65,0.12155186639693505
27,67,0.21748230037904728
27,71,0.15265596465958828
27,73,0.25918291588416864
27,74,0.4854733480529147
27,75,0.18547201827275125
27,77,0.4629783413238014
27,78,0.21202112150990843
27,79,0.3117222522123747
27,80,0.2581037548312594
27,81,0.149174431978406
27,82,0.14260250891127083
27,83,0.13402393177752034
27,88,0.18163455619195615
27,89,0.31132845600478565
27,91,0.14718991747776627
27,92,0.1768824748195575
27,93,0.1223610856329809
27,94,0.1628703203848766
27,95,0.12234174351735734
27,102,0.2839738348408456
27,104,0.3419705425690457
27,105,0.1426248676394249
27,109,0.16072243046552953
27,110,0.11011346473463555
27,112,0.2216376283967747
27,113,0.18818594989757575
27,114,0.14800715527096686
27,115,0.18227731097692723
27,116,0.12565670406801605
27,117,0.1920133835041932
27,118,0.16434497365743042
27,121,0.2959303030984126
27,123,0.31740145938745074
27,124,0.1884751527007997
27,125,0.1903635352526395
27,126,0.21363223317257474
27,130,0.1583757686655789
27,131,0.2261405736600611
27,132,0.12229688388735789
27,133,0.10519167926076146
27,134,0.20470888293225198
27,135,0.1037197633981405
27,137,0.24283586757608597
27,141,0.13382525604040585
27,142,0.11851840249510441
27,144,0.19325989708415994
27,145,0.3708158639650965
27,146,0.12891540054999895
27,147,0.25046671944229615
27,148,0.14627121378817146
27,149,0.19620631164825958
27,150,0.17140906212248339
27,151,0.13818797403360222
27,152,0.1099216907050535
27,154,0.23392406234236185
27,156,0.1211226076871716
27,157,0.12436841951016775
27,159,0.2026269210839112
27,161,0.2656421938931282
27,162,0.16265193698871017
27,163,0.10558672144083395
27,164,0.24582904368830036
27,165,0.307825977295042
27,166,0.33436283118864113
27,168,0.10451628400915769
27,169,0.1497072700009551
27,171,0.15901981816410626
27,172,0.42630589842842126
27,173,0.14507482910784453
27,174,0.11073965476604562
27,176,0.1283759125974702
27,178,0.15273855739277772
27,180,0.2046642535348277
27,181,0.16438927525836536
27,182,0.21745831316986297
27,183,0.15531791155890734
27,184,0.1968758185410132
27,185,0.14887606565966907
27,188,0.3060314677539073
27,189,0.1898070879929568
27,190,0.25578233112621507
27,192,0.17250573496352553
27,193,0.15237896411450794
27,194,0.3015572902896478
27,197,0.15947699507918953
28,35,0.13623989979529352
28,39,0.276311403068396
28,43,0.20411406051474493
28,50,0.2666132814972589
28,53,0.11114717525804073
28,58,0.18162119156087245
28,60,0.12229463838306956
28,74,0.17126294953596582
28,77,0.1295325234799119
28,81,0.13851007707212815
28,84,0.4768782517162939
28,93,0.10540450550801145
28,97,0.10401819006071222
28,101,0.23887509370829194
28,108,0.1439030292788968
28,110,0.115073205990386
28,113,0.14085820165864144
28,116,0.25690411808327995
28,121,0.17729589156054837
28,127,0.12023481636631746
28,153,0.10908919324037712
28,155,0.11878713137927102
28,157,0.10733288249524238
28,160,0.3673515934672156
28,174,0.3953301213582191
28,179,0.11420710840296888
28,187,0.2565068148849852
28,188,0.11539807144388184
28,189,0.12102165152860003
28,193,0.1264057239570713
28,194,0.10648635701423877
28,195,0.13168581845873206
28,196,0.17392160525689954
29,32,0.1978937718290561
29,34,0.2513917547673154
29,36,0.19439761013299253
29,37,0.12080992934513947
29,39,0.22687371004239942
29,42,0.17337228343865077
29,48,0.4905002528453043
29,52,0.23727863376887615
29,58,0.4218546081232133
29,59,0.11886090235293782
29,61,0.3151107328976346
29,62,0.5055239669286259
29,63,0.45961112743598204
29,64,0.12988040345165247
29,68,0.14733437474809646
29,71,0.24295966741521413
29,73,0.14666917502030136
29,74,0.2663564817295917
29,75,0.148888322553972
29,77,0.2660935421906178
29,78,0.19892276020896157
29,79,0.38298253137149624
29,83,0.3018416519778803
29,87,0.21898331388072712
29,88,0.3767645198851506
29,91,0.6408299395130486
29,93,0.11635175427134341
29,94,0.4842828264578512
29,95,0.2710326776341577
29,96,0.12326672488224776
29,97,0.12685168887214085
29,98,0.4621855881182051
29,100,0.40088687349239666
29,101,0.1793876196421616
29,103,0.13844997594831732
29,104,0.2369523688303335
29,106,0.1658279653320343
29,109,0.15992452680625396
29,112,0.4085027571425393
29,113,0.39154312575937833
29,114,0.23228799736724617
29,116,0.25458628055066435
29,117,0.14206295234934388
29,118,0.11901050797169893
29,121,0.3131396105566918
29,123,0.20048061303618264
29,124,0.1889989555699349
29,125,0.18738741537799955
29,126,0.16679649418054793
29,129,0.3309657779362948
29,130,0.6149253588201675
29,132,0.4170222653032743
29,134,0.6495358347836208
29,136,0.2576579421297496
29,140,0.2940375432560881
29,141,0.36534200788948606
29,144,0.12587276797640326
29,145,0.293886869181946
29,148,0.32903133534964774
29,149,0.11687400499028198
29,150,0.16572359005079967
29,154,0.48292779781224704
29,155,0.1976402879158962
29,156,0.1844565407707125
29,157,0.3843458792303777
29,159,0.22747168963999653
29,161,0.5640695581971367
29,162,0.1711364102996219
29,165,0.11306715614825993
29,166,0.17514533888832207
29,168,0.4651686318807202
29,169,0.47180329824836054
29,170,0.23410421126234632
29,173,0.2856781522800981
29,174,0.10973603748337751
29,175,0.22893961451187708
29,177,0.10484385151489048
29,178,0.44498842781303544
29,180,0.2198866801165095
29,182,0.11075954356132796
29,185,0.6760681499471584
29,186,0.29076034254264543
29,188,0.10789706494105945
29,189,0.32893788132485086
29,192,0.24181461904259763
29,194,0.4065503180888489
30,34,0.1433457582646973
30,37,0.26526739936721955
30,39,0.3105479834212908
30,40,0.14657378980382232
30,41,0.5505903976418811
30,44,0.12929310485993364
30,47,0.37084548807535583
30,49,0.29790160889659334
30,51,0.2561029688766182
30,55,0.25518161212238866
30,56,0.21642480699021857
30,60,0.312580136712604
30,61,0.2853598178622259
30,67,0.20647788458251373
30,69,0.2588961706114798
30,70,0.416761673690306
30,71,0.13508244426568544
30,72,0.187615812539614
30,75,0.24829579371574761
30,76,0.5265850412124007
30,78,0.1448600499583494
30,80,0.1992849523508265
30,85,0.28470570272630896
30,89,0.26858949169780816
30,93,0.1943940104552489
30,97,0.21535906566858704
30,98,0.2649035432960939
30,99,0.5108864935600725
30,101,0.2586522837348713
30,102,0.12265160057620528
30,105,0.2296557096706214
30,107,0.32159564628211523
30,108,0.13111441337375423
30,110,0.13871794604523693
30,115,0.15806163731772835
30,116,0.23412895660188174
30,118,0.22314674348174277
30,120,0.15095041240401788
30,122,0.21433491734933774
30,124,0.16053862092373578
30,125,0.12964731235422783
30,127,0.17946772110302794
30,131,0.30690989088517473
30,138,0.6321715902507098
30,141,0.13552740381180783
30,143,0.2670722086010941
30,147,0.12008001511527822
30,148,0.10780880356867469
30,150,0.1215926974845445
30,151,0.26743030244759186
30,153,0.10458573302030293
30,156,0.12858330047463026
30,157,0.16375021294854544
30,158,0.17628042333246932
30,164,0.10472230807565604
30,171,0.2159048482036672
30,172,0.19008889026220396
30,173,0.12059051750729075
30,179,0.4099274992292563
30,184,0.31861200373801
30,186,0.10533396368506182
30,188,0.13847215969799695
30,189,0.12640071504022415
30,190,0.1826698719376637
30,192,0.13313587049442058
30,193,0.26304201702876967
30,195,0.4011733921179794
30,196,0.12134020444461624
31,32,0.32285375021380575
31,33,0.2670687322651353
31,38,0.22796053438938252
31,42,0.11804499727603289
31,45,0.11038053981069704
31,48,0.223943775046393
31,52,0.15616145948128762
31,53,0.3912348537699393
31,54,0.3518644366697726
31,57,0.28484571752666055
31,58,0.23752635666719968
31,62,0.10964489990041729
31,63,0.25804285821227707
31,64,0.4685559921863149
31,65,0.34685272778766313
31,66,0.11046312980053742
31,67,0.41147163661216296
31,71,0.26791564955060637
31,74,0.38344783469634464
31,77,0.4332484273716812
31,79,0.13708537709849433
31,81,0.2924418071112658
31,82,0.1730518295346095
31,83,0.14123576918707642
31,86,0.2643383246243434
31,87,0.13296202885745195
31,88,0.24558437572568545
31,89,0.19091914875143248
31,92,0.1416840747654261
31,94,0.23786866172466914
31,95,0.1338274869054478
31,96,0.17111731208394593
31,103,0.12599542078790907
31,104,0.17044144485725493
31,105,0.3073730145032129
31,106,0.10355111097633739
31,109,0.1929513957459161
31,110,0.10570122698469982
31,113,0.24454592374639883
31,114,0.39943383264842003
31,115,0.43542889619206215
31,116,0.13763112483230913
31,117,0.5045824845414502
31,119,0.3601719373931964
31,121,0.353479586173312
31,123,0.3181551187879544
31,126,0.5836212375352987
31,127,0.10976979104154433
31,132,0.16871350829558046
31,135,0.33975824799491733
31,136,0.13411239388569046
31,139,0.2918363422621683
31,141,0.23942095165132235
31,142,0.28345124783905484
31,144,0.4149958137779539
31,145,0.11230821152141003
31,147,0.15036797038837868
31,148,0.32137595633417276
31,149,0.21425027148959613
31,150,0.2059403060570593
31,151,0.20641940114328564
31,152,0.1437275564474428
31,154,0.11032026123025089
31,155,0.16620770983026179
31,159,0.3184644576815274
31,162,0.22118158921060463
31,163,0.4066597719672281
31,165,0.16854004863694536
31,166,0.2780217715412307
31,169,0.21014074866035523
31,170,0.13503558286778505
31,171,0.12058167061238349
31,172,0.10730248041197848
31,175,0.13417400386577452
31,176,0.21937474790714934
31,177,0.14143191390273954
31,178,0.289272323852282
31,180,0.31448783579685635
31,182,0.4992302768449159
31,183,0.4269770439068855
31,184,0.10523605239304143
31,185,0.20367121667420077
31,186,0.1473603666053456
31,190,0.11827859546199267
31,193,0.2440520963702827
31,194,0.1991521495162901
31,197,0.5147939505032123
32,33,0.11861992851733673
32,36,0.29409689990761556
32,37,0.1487290073504546
32,38,0.16386372325640738
32,43,0.14281142757898083
32,44,0.14331881514802466
32,48,0.4015939962465163
32,53,0.2595067015403665
32,54,0.3300136892465147
32,56,0.12707923649171463
32,58,0.2006245964583064
32,59,0.4306422820187447
32,61,0.2842372270606366
32,62,0.1975654639712736
32,63,0.13983905582844697
32,64,0.2852947954553716
32,65,0.19895205367157726
32,67,0.22683923760722008
32,71,0.5876894902324828
32,72,0.17926730527759444
32,73,0.11149844575262821
32,74,0.2595851463113391
32,75,0.14448154378109174
32,77,0.26390176495495327
32,79,0.11416841320786517
32,80,0.19229964069031522
32,81,0.1435752063842041
32,82,0.18471892565126927
32,83,0.15054858667334442
32,86,0.24851668834016782
32,88,0.16871598975183602
32,89,0.22765400347799367
32,91,0.2827708529301573
32,92,0.18502562554650007
32,93,0.2378163119574358
32,94,0.2086874414922528
32,95,0.19626434860509134
32,96,0.23367055504226894
32,97,0.26270987796194795
32,98,0.2202517698374461
32,102,0.12506741773054159
32,104,0.1648876804640063
32,105,0.17694152889585127
32,112,0.4680885304597456
32,113,0.31057470142302107
32,114,0.3088102784230381
32,115,0.32307141269139755
32,116,0.18982202155630196
32,117,0.26941020485490075
32,119,0.10933321072211366
32,121,0.20848987859474868
32,123,0.26708711258521944
32,124,0.17980179500417473
32,125,0.10360042536110906
32,126,0.26200548461205686
32,130,0.21629362137730648
32,131,0.18705358193555258
32,132,0.12248499701003124
32,134,0.20302230731497709
32,135,0.1163242849342391
32,136,0.10617928785113807
32,139,0.3442062799049381
32,141,0.22694303641600505
32,142,0.19403214117274617
32,144,0.1793643611633666
32,145,0.15801273776559702
32,147,0.3249338831301524
32,148,0.22687624605074347
32,149,0.6335792132173685
32,150,0.138693486806107
32,151,0.1310231389948659
32,152,0.22415361648706247
32,154,0.40172039780416346
32,155,0.21960617131665155
32,159,0.16280240936752585
32,161,0.10567719206066392
32,162,0.4567755727431337
32,163,0.44729300919443976
32,164,0.11879277736336478
32,165,0.29142956207958565
32,166,0.190040614067491
32,168,0.18366390779845249
32,169,0.3879233421405013
32,170,0.11588789258286394
32,171,0.23095279570056815
32,172,0.1264869552387049
32,176,0.13343140454273344
32,178,0.23788740942099298
32,180,0.24399003292013774
32,182,0.20642119384676344
32,183,0.15789139349791978
32,184,0.13651238093675425
32,185,0.16841685388046274
32,186,0.13813529334771885
32,188,0.18276708451744858
32,189,0.13827167855365863
32,190,0.19019009791447028
32,193,0.1897014393725164
32,197,0.1767184399155083
33,38,0.14070749229620785
33,47,-0.12676773255149298
33,53,0.2432899290533178
33,57,0.4223360213659871
33,58,0.1917904752845734
33,64,0.5262814180009235
33,65,0.3686268088108856
33,66,0.14050711974980243
33,67,0.1623025766642828
33,77,0.3117523170463919
33,81,0.1536441850359884
33,86,0.385510426632142
33,92,0.10581223293293739
33,94,0.12078767211252082
33,96,0.4615138152234659
33,114,0.2812019531492905
33,115,0.10727765968686882
33,117,0.46739853201910236
33,119,0.6461027076374299
33,121,0.2408333744462948
33,126,0.3795425174401841
33,135,0.37719693352191763
33,139,0.12708152695746303
33,142,0.14382303238273964
33,144,0.33409073941182205
33,152,0.21159538173904058
33,155,0.306408234587438
33,159,0.1200985513214257
33,162,0.1482101983682552
33,163,0.3426100644673442
33,169,0.12644442123404792
33,176,0.3034237113827508
33,178,0.22890152026927318
33,182,0.3832785118946667
33,183,0.5588098232300199
33,197,0.4163674376390403
34,35,0.11637955990215354
34,36,0.1902444400671679
34,37,0.1342412273158986
34,39,0.5865948732879996
34,40,0.14732870615533042
34,41,0.19874891583953586
34,42,0.13838927222632252
34,43,0.14348489230329756
34,47,0.16719091576130168
34,48,0.313557526873395
34,50,0.12812438502245338
34,51,0.10640355775540988
34,52,0.2048315572211235
34,53,0.1654854258539684
34,54,0.12946452446233755
34,55,0.1587438779614416
34,58,0.24817213878963282
34,59,0.15819302880152195
34,60,0.2150838692029348
34,61,0.51964538489796
34,62,0.27474010036162827
34,63,0.3338872351498256
34,68,0.10912369135074304
34,69,0.11821098624783866
34,71,0.1770757807217103
34,73,0.1198629938879061
34,74,0.23353968655895635
34,75,0.41565734471354343
34,76,0.1482729532471968
34,77,0.25543337990642134
34,78,0.560925808946012
34,79,0.2493131527846225
34,83,0.1599264782016425
34,84,0.13988532545024265
34,85,0.16594795872989415
34,87,0.14950802330881588
34,88,0.23762931145184482
34,91,0.13497738425005765
34,92,0.13702487438997862
34,93,0.2461449011027845
34,94,0.21230403576924278
34,95,0.17164000588421488
34,97,0.18319462751424362
34,98,0.4245216129674148
34,99,0.1409165785178866
34,100,0.12119644149413314
34,101,0.66344335086076
34,102,0.1035879886490521
34,103,0.1101266425004037
34,104,0.3147790440513522
34,106,0.21335514384335252
34,109,0.17864944149999826
34,112,0.24014132905362623
34,113,0.26780262011989375
34,114,0.10874221237309956
34,116,0.524879557784424
34,117,0.16896762346297403
34,118,0.4369858174092773
34,120,0.10427731637791092
34,121,0.17478179476232047
34,122,0.15701188455192816
34,123,0.30132534255037874
34,124,0.4567623539090908
34,125,0.2572336898674732
34,126,0.10380118662592958
34,129,0.11469151843035856
34,130,0.22129552725532292
34,131,0.10767413315022589
34,132,0.24536695888627036
34,134,0.3139483835730943
34,136,0.222099236518761
34,137,0.1272536291530376
34,140,0.18666896387744236
34,141,0.20374581791964932
34,143,0.20012939572134106
34,144,0.13086208419447762
34,145,0.22008533982301678
34,147,0.14154750896639695
34,148,0.19129648255117493
34,150,0.3387559269437779
34,152,0.10692425389767672
34,154,0.21050742358493413
34,155,0.13357777059720924
34,156,0.2938893680881171
34,157,0.45165368325928323
34,159,0.3236481930853208
34,160,0.22908784507206514
34,161,0.3784218255477083
34,164,0.13187113342541024
34,165,0.18225246232874887
34,166,0.23129629180421593
34,168,0.20022892764608696
34,169,0.10846371166133156
34,170,0.14577192902647035
34,171,0.16512933099387633
34,172,0.1157114419904526
34,173,0.24938683361264438
34,174,0.32057763421239255
34,175,0.29084190968938606
34,177,0.134615967796871
34,178,0.16847558340687513
34,180,0.32286100457999956
34,181,0.12205580418951978
34,182,0.1252399189621915
34,184,0.16086247702000123
34,185,0.30008200622494613
34,186,0.3227351472466837
34,187,0.13261407152888582
34,188,0.2211822669683693
34,189,0.49469211687152664
34,190,0.11722285795183589
34,191,0.14530829347486435
34,192,0.4044137952555886
34,193,0.19458678235808718
34,194,0.35597888875347133
34,195,0.21995998816121115
34,196,0.1561085331782754
35,39,0.18541007277582272
35,42,0.1418015367774807
35,43,0.30110688783254047
35,44,0.1344345910870289
35,45,0.12167765330927142
35,46,0.7322295416020035
35,50,0.123694390398869
35,52,0.12315436400234304
35,56,0.22989457683191758
35,60,0.2186198756342592
35,61,0.1450887225122472
35,63,0.1372810760672394
35,66,0.12039390919651524
35,68,0.15620489190944947
35,74,0.14733852023399255
35,75,0.11624019964959915
35,76,0.15657391595652834
35,77,0.15493429390731744
35,79,0.16732752938729356
35,84,0.1380019068943457
35,85,0.11384581591503153
35,87,0.1514781166925219
35,90,0.4420018142157381
35,98,0.1293576096977599
35,101,0.15685589136773279
35,103,0.26546618975210834
35,106,0.1849297544080749
35,108,0.17514698558556638
35,109,0.10541571179831108
35,116,0.13027481281092254
35,120,0.35761288150168974
35,124,0.15970416998368778
35,127,0.11468005508522873
35,128,0.3036324204287269
35,136,0.2009301490574339
35,140,0.11408234807009279
35,143,0.22128476422037108
35,144,0.11165925322600974
35,145,0.15135959972755217
35,146,0.230251344650155
35,150,0.1914839452653988
35,151,0.10950490785988994
35,153,0.510666868673743
35,156,0.11493772033221276
35,157,0.12838088589359867
35,158,0.11238843956420144
35,161,0.13819396618684526
35,170,0.18612385123778113
35,172,0.10901887508639321
35,173,0.13220024792124968
35,174,0.1578069979572693
35,175,0.18157516664557657
35,177,0.34319777101630006
35,179,0.1648726441066389
35,186,0.20432928350882176
35,189,0.17527885557825346
35,192,0.22776934054200781
35,193,0.11814370013738047
35,194,0.12402179697120182
35,195,0.1054982976180304
35,196,0.1672922817822584
36,37,0.22265534517667568
36,38,0.19913861140182615
36,39,0.12182781944136699
36,44,0.25626507059302855
36,47,0.18573113647232165
36,48,0.24129155699252114
36,51,0.1229976081859934
36,53,0.1665501280097494
36,54,0.3059042008173749
36,58,0.18690757113311066
36,59,0.5289620119271377
36,61,0.17826004792834665
36,62,0.4145715605456995
36,63,0.1555518975549566
36,64,0.10365603362970828
36,67,0.1237263713694785
36,71,0.3683574350088857
36,73,0.4957552291136806
36,74,0.21447547240356657
36,75,0.2010259431798147
36,77,0.21501483278811662
36,78,0.3262913884337436
36,79,0.21876309774889177
36,80,0.25172834539050487
36,83,0.12796323788509484
36,88,0.11297346851496137
36,89,0.1207014225924521
36,91,0.44270790138305677
36,92,0.1553284113254937
36,93,0.2874309811911714
36,94,0.11094402177027536
36,95,0.1105589960493679
36,96,0.13015430693060545
36,97,0.1880099015063755
36,98,0.22983816837815144
36,102,0.18132233421760582
36,104,0.5660969634451151
36,109,0.13877651029418403
36,111,0.24622398942817417
36,112,0.27336413652619723
36,113,0.5026521608550023
36,115,0.13987575931627214
36,116,0.17302668972034713
36,117,0.15254287287485216
36,118,0.28147454406131517
36,121,0.14676382271936847
36,123,0.3950279283770282
36,124,0.23465382907747212
36,125,0.5573574068931271
36,126,0.1084067179701007
36,130,0.3526051095119799
36,131,0.1336048074055819
36,132,0.14459689219661961
36,134,0.23803474838070074
36,137,0.21852409128081252
36,141,0.14645793990955197
36,144,0.11554512303113312
36,145,0.22799297384979736
36,147,0.46444848809813416
36,148,0.11924501679460153
36,149,0.30813235095139646
36,150,0.11512163686470869
36,152,0.11852961939304052
36,154,0.35551524371196097
36,155,0.1595708438026007
36,156,0.1462040609297428
36,157,0.14332373261807368
36,159,0.18988629573587046
36,161,0.27279342797289513
36,162,0.46306385552557267
36,163,0.111873151624753
36,164,0.4585115620224517
36,165,0.4030058249091109
36,166,0.4747664677258244
36,167,0.14770822100965833
36,168,0.1659017566216391
36,169,0.1915232914970781
36,171,0.15971025753672652
36,172,0.1938724405744037
36,173,0.16870123540423113
36,178,0.20544859220346645
36,180,0.19366777936894894
36,181,0.25212060323962754
36,184,0.29417464524347114
36,185,0.12194524463226553
36,188,0.30861087967586315
36,189,0.281841155433405
36,190,0.30732326540868715
36,192,0.14253001731694584
36,194,0.1899612177522165
37,39,0.22204554604874746
37,40,0.17037289644454914
37,41,0.1702662129591075
37,44,0.26773275231462923
37,47,0.6164296904026073
37,48,0.10517539879629534
37,49,0.1944806535616966
37,51,0.30344806866597285
37,54,0.1371462127738111
37,55,0.2528843441079907
37,56,0.16400968632610372
37,59,0.17593254073264827
37,60,0.2892834601576492
37,61,0.3874975784627005
37,62,0.15095255512422806
37,63,0.12908837169589443
37,67,0.21188641855351106
37,69,0.2758669043391957
37,70,0.3932589225343997
37,71,0.23200016532154769
37,72,0.25847755372334036
37,73,0.148061890218554
37,75,0.2432550330164491
37,76,0.2014494057694802
37,78,0.2926926130387248
37,80,0.23357762174644855
37,83,0.11242731272393151
37,85,0.2533760245749955
37,89,0.17193822617291596
37,91,0.12052666935150975
37,93,0.25213447030215924
37,95,0.10877937766218604
37,97,0.6024047311192594
37,98,0.43451631401994617
37,99,0.2787457185345105
37,101,0.20256122038838215
37,102,0.18532775941565988
37,104,0.1681849265676703
37,105,0.2610538782661561
37,107,0.25143229491064023
37,109,0.14363092176363682
37,111,0.19174612472709607
37,112,0.26821885414403224
37,113,0.23308873349922465
37,115,0.2203059142236999
37,116,0.22671551595874884
37,118,0.314320329694316
37,122,0.25284368902032317
37,124,0.20557217339034217
37,125,0.3151096497610477
37,127,0.11394875899555834
37,130,0.20856078818502732
37,131,0.18385768410089107
37,137,0.22378262851187755
37,138,0.37658293063484
37,141,0.35108538227453717
37,142,0.11103457929191118
37,143,0.24515232551796526
37,147,0.17538819796308416
37,148,0.14258912723457035
37,149,0.11755157131053313
37,150,0.11466977866872975
37,151,0.2627532382066454
37,154,0.19264519021374768
37,156,0.25999187290877634
37,157,0.2394983897670752
37,158,0.1270695593375006
37,160,0.10458238580620521
37,161,0.14649898863878477
37,162,0.22126703451834379
37,164,0.35279299621170784
37,165,0.13006574982716226
37,167,0.16305504748664684
37,168,0.13847971676905163
37,171,0.21230392298931708
37,172,0.18347165168448007
37,173,0.2297879359773001
37,174,0.12106781705477981
37,179,0.20423414423593292
37,180,0.1298213011600043
37,181,0.14473419377922397
37,184,0.3050028145060282
37,188,0.22095796010403698
37,189,0.2357458041726397
37,190,0.2083552941588981
37,192,0.23012392470580276
37,193,0.20603301304459504
37,194,0.1137559581732411
37,195,0.13019414004709234
38,39,0.11682906643594954
38,43,0.20348001893838996
38,44,0.34083764296092456
38,45,0.17557020892020647
38,51,0.15980058674457898
38,53,0.6573684408955123
38,54,0.2422824796129337
38,56,0.21682206732047665
38,57,0.23747946912408066
38,58,0.1513476534230194
38,59,0.14355309775165134
38,64,0.23234716150794701
38,65,0.1613452667635687
38,67,0.22559998164123496
38,69,0.11825959003210698
38,70,0.10354282681962175
38,71,0.132899927706516
38,73,0.24663907963216544
38,74,0.31709274863744613
38,77,0.34588220226792954
38,78,0.12916045254446806
38,79,0.19635506696986574
38,80,0.2825007463780473
38,81,0.20549654540559267
38,82,0.21988165518338076
38,83,0.10896896067139815
38,86,0.11014572566586787
38,89,0.582568260455773
38,92,0.24471892426655942
38,93,0.15528264249707277
38,95,0.11784702762066453
38,102,0.28981954611783844
38,104,0.3205047594908932
38,105,0.2109102345194812
38,107,0.14107111043080525
38,108,0.14409135220973843
38,110,0.29789895712472125
38,113,0.15172771347596392
38,114,0.11682754075735477
38,115,0.1690935287811042
38,116,0.11809435649985567
38,117,0.17296125788715622
38,119,0.16041603248686206
38,121,0.18600146215137695
38,123,0.31915025042211526
38,124,0.1081305520498253
38,125,0.15804031592929205
38,126,0.19898648218354917
38,127,0.1079643436993804
38,131,0.26483508701297054
38,133,0.13416644451991128
38,135,0.13773727766694457
38,137,0.24124519418236978
38,138,0.12409999975101182
38,139,0.11516264505987811
38,142,0.11368582920180484
38,144,0.17185794113475503
38,145,0.21529540787154802
38,146,0.13492599061445573
38,147,0.4750799309257797
38,148,0.12456930917180559
38,149,0.18639138047519033
38,150,0.14650919866623566
38,151,0.18804486899288952
38,154,0.12489890890463073
38,159,0.16077665585384035
38,162,0.22737613717529964
38,163,0.16849626485717117
38,164,0.19923638630089138
38,165,0.4122431425915384
38,166,0.35269374652927266
38,171,0.30882120960216214
38,172,0.2762107705183374
38,176,0.17753106055316886
38,177,0.12447702701788552
38,178,0.14266597589591368
38,179,0.17729048696768027
38,180,0.17215521241058204
38,181,0.1446649207236674
38,182,0.24893351883539577
38,183,0.22765282623670502
38,184,0.2613696191034898
38,188,0.32765790985867543
38,190,0.3186946675416617
38,193,0.24280745512444502
38,194,0.11189810925262891
38,197,0.19891081093755472
39,40,0.1689879845731142
39,41,0.2685837466511541
39,42,0.13152718348305792
39,43,0.1657449481224593
39,44,0.10898131361459248
39,46,0.1613222138928891
39,47,0.2261453665468867
39,48,0.2557278184668063
39,49,0.1564884302091701
39,50,0.1871657729495731
39,51,0.17350557521466725
39,52,0.12816988929323594
39,53,0.1681251292771252
39,54,0.11233680647744292
39,55,0.25763230246941504
39,56,0.17009881116297038
39,58,0.2908659381318884
39,59,0.1475768133872482
39,60,0.4407165208205933
39,61,0.5150746971011911
39,62,0.21418224127041607
39,63,0.31922225337669186
39,64,0.10758950636843621
39,69,0.19045635498386848
39,70,0.20923923335348962
39,71,0.2040433363981457
39,72,0.12694966202074973
39,74,0.25669803334822416
39,75,0.38415426301829575
39,76,0.3079593787147405
39,77,0.23872208191561978
39,78,0.3257409338463312
39,79,0.18064808505857244
39,80,0.1107741745133792
39,81,0.14327672481701145
39,83,0.14701066108877475
39,84,0.33415960831929065
39,85,0.20306946232923057
39,87,0.14233553890745262
39,88,0.2971547435236913
39,91,0.13038674004111012
39,93,0.23914126763917518
39,94,0.2686302743921631
39,95,0.14215516528226055
39,97,0.23115914968507797
39,98,0.471931277621906
39,99,0.24718202471175668
39,100,0.12796322705367816
39,101,0.7442117406135698
39,103,0.14262571686043077
39,104,0.19243225084922522
39,106,0.16191979716270508
39,107,0.17332732960428146
39,108,0.11932668702667958
39,109,0.2653264720086224
39,112,0.22799151088310685
39,113,0.2636417818516703
39,116,0.6442780350657079
39,118,0.35323144586365546
39,120,0.1614714312419511
39,121,0.27553248957906434
39,122,0.24521926282956782
39,123,0.16012845291894362
39,124,0.31629770750516095
39,125,0.1760013594236315
39,126,0.10728242912676211
39,130,0.16169288386914987
39,131,0.17129797734679422
39,132,0.2234876904208671
39,134,0.246603515881161
39,136,0.2276267376084696
39,138,0.20355404794710216
39,140,0.12673618899910294
39,141,0.247586012748784
39,143,0.2788584086268029
39,144,0.1217194201874491
39,145,0.19651270497844456
39,147,0.10797125142680812
39,148,0.16551085810830343
39,150,0.37033704604329226
39,154,0.16393448308003483
39,155,0.10500856710393415
39,156,0.30564828434798424
39,157,0.3923338177432651
39,159,0.22417424296000318
39,160,0.4100696915222487
39,161,0.26924190571107637
39,162,0.11004625276710374
39,168,0.15714518848824052
39,169,0.14795661726536904
39,170,0.23502001472835418
39,171,0.18150128703656948
39,172,0.12886359157278818
39,173,0.2733867943326063
39,174,0.5161754947443383
39,175,0.24364064524288112
